week_start,plan_tier,region,ai_predicted_category,ai_detected_theme,ticket_count,avg_csat,avg_resolution_time_hours,escalated_rate,sample_text,summary
2025-10-13,SMB,LATAM,bug,data_sync_bug,3,2.6999999999999997,23.34,0.0,"We're running into an issue where the synced records do not match source data counts. leadership is questioning product reliability. We're a smb account in LATAM and this is not ideal for Cobalt Analytics Solutions. this is affecting our rollout. Thanks for flagging this. We have logged the bug issue and are checking sync, records. We will update you after reviewing the logs and the account setup. Following up because leadership is questioning product reliability. We also noticed related keywords: sync, records, source. Please share ETA if possible.","SMB accounts in LATAM raised repeated data_sync_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.70, avg resolution 23.3h, and escalation rate 0%. Representative signal: We're running into an issue where the synced records do not match source data counts."
2025-10-13,SMB,North America,account_management,billing_contact,3,3.6766666666666663,11.283333333333333,0.3333333333333333,"Hi team, billing contacts are not updating across invoices and reminders. collections and customer ops are both involved. We're a smb account in North America and this is not ideal for Atlas Digital Group. this is affecting our rollout. Thanks for flagging this. We have logged the account_management issue and are checking billing contact, invoice. We will update you after reviewing the logs and the account setup. Following up because collections and customer ops are both involved. We also noticed related keywords: billing contact, invoice, reminder. Please share ETA if possible. We've escalated this internally because billing contacts are not updating across invoices and reminders and the account impact is above normal.","SMB accounts in North America raised repeated billing_contact issues under account_management. Volume reached 3 tickets this week with avg CSAT 3.68, avg resolution 11.3h, and escalation rate 33%. Representative signal: Hi team, billing contacts are not updating across invoices and reminders."
2025-10-13,SMB,North America,bug,filter_logic,3,2.8833333333333333,22.666666666666668,0.0,"We're running into an issue where saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a smb account in North America and this is not ideal for Atlas Works Solutions. screen recording attached. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","SMB accounts in North America raised repeated filter_logic issues under bug. Volume reached 3 tickets this week with avg CSAT 2.88, avg resolution 22.7h, and escalation rate 0%. Representative signal: We're running into an issue where saved report filters are not applying correctly."
2025-10-06,SMB,EMEA,performance,report_refresh,5,2.534,34.001999999999995,0.2,"Hi team, report refresh jobs are taking far longer than expected. daily decision-making is happening on stale data. We're a smb account in EMEA and this is not ideal for North Insights Group. it worked last week. Thanks for flagging this. We have logged the performance issue and are checking refresh, stale. We will update you after reviewing the logs and the account setup. We've escalated this internally because report refresh jobs are taking far longer than expected and the account impact is above normal. Following up because daily decision-making is happening on stale data. We also noticed related keywords: refresh, stale, report. Please share ETA if possible.","SMB accounts in EMEA raised repeated report_refresh issues under performance. Volume reached 5 tickets this week with avg CSAT 2.53, avg resolution 34.0h, and escalation rate 20%. Representative signal: Hi team, report refresh jobs are taking far longer than expected."
2025-10-06,SMB,North America,billing,invoice_confusion,5,3.354,9.788,0.2,"We're running into an issue where we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Atlas Digital Group. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 5 tickets this week with avg CSAT 3.35, avg resolution 9.8h, and escalation rate 20%. Representative signal: We're running into an issue where we appear to have been charged twice this month."
2025-10-06,SMB,North America,billing,tax_setup,4,3.165,9.350000000000001,0.0,"Hi team, our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in North America and this is not ideal for Vista Ops Platform. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated tax_setup issues under billing. Volume reached 4 tickets this week with avg CSAT 3.17, avg resolution 9.4h, and escalation rate 0%. Representative signal: Hi team, our VAT and tax settings are not being applied correctly."
2025-10-06,SMB,North America,onboarding,import_mapping,4,3.7125,15.6625,0.0,"Hi team, the CSV import keeps mis-mapping our fields. our implementation timeline is slipping. We're a smb account in North America and this is not ideal for Signal Labs Inc. cc'ing our admin lead. Thanks for flagging this. We have logged the onboarding issue and are checking CSV, import. We will update you after reviewing the logs and the account setup. Following up because our implementation timeline is slipping. We also noticed related keywords: CSV, import, mapping. Please share ETA if possible.","SMB accounts in North America raised repeated import_mapping issues under onboarding. Volume reached 4 tickets this week with avg CSAT 3.71, avg resolution 15.7h, and escalation rate 0%. Representative signal: Hi team, the CSV import keeps mis-mapping our fields."
2025-10-06,SMB,EMEA,billing,tax_setup,3,3.356666666666667,8.293333333333335,0.0,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in EMEA and this is not ideal for Blue Partners HQ. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 3.36, avg resolution 8.3h, and escalation rate 0%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2025-10-06,SMB,North America,account_management,billing_contact,3,3.61,10.403333333333334,0.0,"Hi team, billing contacts are not updating across invoices and reminders. collections and customer ops are both involved. We're a smb account in North America and this is not ideal for Cobalt Metrics Co. seeing this again. Thanks for flagging this. We have logged the account_management issue and are checking billing contact, invoice. We will update you after reviewing the logs and the account setup. Following up because collections and customer ops are both involved. We also noticed related keywords: billing contact, invoice, reminder. Please share ETA if possible.","SMB accounts in North America raised repeated billing_contact issues under account_management. Volume reached 3 tickets this week with avg CSAT 3.61, avg resolution 10.4h, and escalation rate 0%. Representative signal: Hi team, billing contacts are not updating across invoices and reminders."
2025-10-06,SMB,North America,bug,data_sync_bug,3,2.73,23.206666666666667,0.0,"We're running into an issue where the synced records do not match source data counts. leadership is questioning product reliability. We're a smb account in North America and this is not ideal for Beacon Analytics Co. same blocker as yesterday. Thanks for flagging this. We have logged the bug issue and are checking sync, records. We will update you after reviewing the logs and the account setup. Following up because leadership is questioning product reliability. We also noticed related keywords: sync, records, source. Please share ETA if possible.","SMB accounts in North America raised repeated data_sync_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.73, avg resolution 23.2h, and escalation rate 0%. Representative signal: We're running into an issue where the synced records do not match source data counts."
2025-10-06,SMB,North America,feature_request,bulk_actions,3,3.7300000000000004,27.05333333333333,0.0,"We're running into an issue where power users want bulk actions for repetitive admin work. operations tasks still feel too manual. We're a smb account in North America and this is not ideal for Atlas Digital Group. happening in prod only. Thanks for flagging this. We have logged the feature_request issue and are checking bulk, actions. We will update you after reviewing the logs and the account setup. Following up because operations tasks still feel too manual. We also noticed related keywords: bulk, actions, admin. Please share ETA if possible.","SMB accounts in North America raised repeated bulk_actions issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.73, avg resolution 27.1h, and escalation rate 0%. Representative signal: We're running into an issue where power users want bulk actions for repetitive admin work."
2025-10-06,SMB,North America,integration,integration_other,3,2.5366666666666666,22.590000000000003,0.3333333333333333,"Need help quickly: scheduled exports are failing when we run larger reports. ops cannot deliver the weekly packet on time. We're a smb account in North America and this is not ideal for Signal Works HQ. happening in prod only. Thanks for flagging this. We have logged the bug issue and are checking export, report. We will update you after reviewing the logs and the account setup. Following up because ops cannot deliver the weekly packet on time. We also noticed related keywords: export, report, download. Please share ETA if possible. We've escalated this internally because scheduled exports are failing when we run larger reports and the account impact is above normal.","SMB accounts in North America raised repeated integration_other issues under integration. Volume reached 3 tickets this week with avg CSAT 2.54, avg resolution 22.6h, and escalation rate 33%. Representative signal: Need help quickly: scheduled exports are failing when we run larger reports."
2025-09-29,Growth,North America,bug,filter_logic,3,2.8833333333333333,27.166666666666668,0.0,"We're running into an issue where saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a growth account in North America and this is not ideal for Summit Partners Solutions. seeing this again. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","Growth accounts in North America raised repeated filter_logic issues under bug. Volume reached 3 tickets this week with avg CSAT 2.88, avg resolution 27.2h, and escalation rate 0%. Representative signal: We're running into an issue where saved report filters are not applying correctly."
2025-09-29,SMB,EMEA,billing,tax_setup,3,3.7533333333333334,6.513333333333333,0.0,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in EMEA and this is not ideal for Atlas Cloud Co. happening in prod only. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 3.75, avg resolution 6.5h, and escalation rate 0%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2025-09-22,SMB,North America,billing,invoice_confusion,7,3.27,10.4,0.14285714285714285,"We're running into an issue where we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Nimbus Analytics HQ. same blocker as yesterday. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 7 tickets this week with avg CSAT 3.27, avg resolution 10.4h, and escalation rate 14%. Representative signal: We're running into an issue where we appear to have been charged twice this month."
2025-09-22,SMB,North America,bug,notification_bug,5,3.2,18.163999999999998,0.2,"Hi team, users keep receiving duplicate notifications. the support team is fielding repeated complaints. We're a smb account in North America and this is not ideal for Atlas Digital Group. same blocker as yesterday. Thanks for flagging this. We have logged the bug issue and are checking notification, duplicate. We will update you after reviewing the logs and the account setup. Following up because the support team is fielding repeated complaints. We also noticed related keywords: notification, duplicate, alerts. Please share ETA if possible.","SMB accounts in North America raised repeated notification_bug issues under bug. Volume reached 5 tickets this week with avg CSAT 3.20, avg resolution 18.2h, and escalation rate 20%. Representative signal: Hi team, users keep receiving duplicate notifications."
2025-09-22,SMB,EMEA,access,password_reset,3,3.3966666666666665,10.026666666666666,0.3333333333333333,"Need help quickly: password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in EMEA and this is not ideal for Summit Ops Solutions. it worked last week. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible. We've escalated this internally because password reset emails are looping or arriving late and the account impact is above normal.","SMB accounts in EMEA raised repeated password_reset issues under access. Volume reached 3 tickets this week with avg CSAT 3.40, avg resolution 10.0h, and escalation rate 33%. Representative signal: Need help quickly: password reset emails are looping or arriving late."
2025-09-22,SMB,North America,billing,tax_setup,3,2.9033333333333338,8.846666666666666,0.3333333333333333,"We're running into an issue where our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in North America and this is not ideal for Beacon Cloud Group. happening in prod only. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. We've escalated this internally because our VAT and tax settings are not being applied correctly and the account impact is above normal. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated tax_setup issues under billing. Volume reached 3 tickets this week with avg CSAT 2.90, avg resolution 8.8h, and escalation rate 33%. Representative signal: We're running into an issue where our VAT and tax settings are not being applied correctly."
2025-09-22,SMB,North America,bug,filter_logic,3,2.8766666666666665,28.790000000000003,0.6666666666666666,"Hi team, saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a smb account in North America and this is not ideal for Orbit Cloud Platform. screen recording attached. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. We've escalated this internally because saved report filters are not applying correctly and the account impact is above normal. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","SMB accounts in North America raised repeated filter_logic issues under bug. Volume reached 3 tickets this week with avg CSAT 2.88, avg resolution 28.8h, and escalation rate 67%. Representative signal: Hi team, saved report filters are not applying correctly."
2025-09-22,SMB,North America,onboarding,workspace_configuration,3,3.53,24.25,0.0,"Hi team, workspace settings are scattered and hard to complete. go-live is blocked on configuration. We're a smb account in North America and this is not ideal for Crescent Stack Platform. seeing this again. Thanks for flagging this. We have logged the onboarding issue and are checking workspace, settings. We will update you after reviewing the logs and the account setup. Following up because go-live is blocked on configuration. We also noticed related keywords: workspace, settings, configure. Please share ETA if possible.","SMB accounts in North America raised repeated workspace_configuration issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.53, avg resolution 24.2h, and escalation rate 0%. Representative signal: Hi team, workspace settings are scattered and hard to complete."
2025-09-15,SMB,EMEA,billing,invoice_confusion,5,3.268,7.981999999999999,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Orbit Stack Co. happening in prod only. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 5 tickets this week with avg CSAT 3.27, avg resolution 8.0h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-09-15,SMB,North America,onboarding,import_mapping,5,3.304,13.604,0.0,"Need help quickly: the CSV import keeps mis-mapping our fields. our implementation timeline is slipping. We're a smb account in North America and this is not ideal for Crescent Stack Platform. same blocker as yesterday. Thanks for flagging this. We have logged the onboarding issue and are checking CSV, import. We will update you after reviewing the logs and the account setup. Following up because our implementation timeline is slipping. We also noticed related keywords: CSV, import, mapping. Please share ETA if possible.","SMB accounts in North America raised repeated import_mapping issues under onboarding. Volume reached 5 tickets this week with avg CSAT 3.30, avg resolution 13.6h, and escalation rate 0%. Representative signal: Need help quickly: the CSV import keeps mis-mapping our fields."
2025-09-15,SMB,APAC,performance,dashboard_latency,3,2.0033333333333334,40.083333333333336,0.3333333333333333,"Hi team, the analytics dashboard becomes slow during peak hours. QBR prep and leadership reviews are delayed. We're a smb account in APAC and this is not ideal for Beacon Analytics Co. it worked last week. Thanks for flagging this. We have logged the performance issue and are checking slow dashboard, latency. We will update you after reviewing the logs and the account setup. Following up because QBR prep and leadership reviews are delayed. We also noticed related keywords: slow dashboard, latency, analytics. Please share ETA if possible.","SMB accounts in APAC raised repeated dashboard_latency issues under performance. Volume reached 3 tickets this week with avg CSAT 2.00, avg resolution 40.1h, and escalation rate 33%. Representative signal: Hi team, the analytics dashboard becomes slow during peak hours."
2025-09-15,SMB,EMEA,access,mfa_lockout,3,2.8866666666666667,9.103333333333333,0.0,"We're running into an issue where users are getting stuck in the MFA flow. support volume spikes whenever admins reset accounts. We're a smb account in EMEA and this is not ideal for Nimbus Digital Inc. it worked last week. Thanks for flagging this. We have logged the access issue and are checking MFA, lockout. We will update you after reviewing the logs and the account setup. Following up because support volume spikes whenever admins reset accounts. We also noticed related keywords: MFA, lockout, login. Please share ETA if possible.","SMB accounts in EMEA raised repeated mfa_lockout issues under access. Volume reached 3 tickets this week with avg CSAT 2.89, avg resolution 9.1h, and escalation rate 0%. Representative signal: We're running into an issue where users are getting stuck in the MFA flow."
2025-09-15,SMB,EMEA,feature_request,custom_dashboard,3,3.3800000000000003,25.936666666666667,0.0,"Need help quickly: the team wants more flexible dashboards by role. analysts are rebuilding views outside the product. We're a smb account in EMEA and this is not ideal for Nimbus Digital Inc. it worked last week. Thanks for flagging this. We have logged the feature_request issue and are checking dashboard, custom. We will update you after reviewing the logs and the account setup. Following up because analysts are rebuilding views outside the product. We also noticed related keywords: dashboard, custom, role-based. Please share ETA if possible.","SMB accounts in EMEA raised repeated custom_dashboard issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.38, avg resolution 25.9h, and escalation rate 0%. Representative signal: Need help quickly: the team wants more flexible dashboards by role."
2025-09-15,SMB,North America,access,sso_role_mapping,3,3.6799999999999997,7.390000000000001,0.0,"We're running into an issue where SSO provisioning is not mapping users to the right roles. new users cannot access the workflows they need. We're a smb account in North America and this is not ideal for Vista Analytics Group. pls advise. Thanks for flagging this. We have logged the access issue and are checking SSO, role. We will update you after reviewing the logs and the account setup. Following up because new users cannot access the workflows they need. We also noticed related keywords: SSO, role, Okta. Please share ETA if possible.","SMB accounts in North America raised repeated sso_role_mapping issues under access. Volume reached 3 tickets this week with avg CSAT 3.68, avg resolution 7.4h, and escalation rate 0%. Representative signal: We're running into an issue where SSO provisioning is not mapping users to the right roles."
2025-09-15,SMB,North America,billing,invoice_confusion,3,3.1566666666666667,9.22,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Aster Logic Co. cc'ing our admin lead. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.16, avg resolution 9.2h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-09-08,SMB,North America,billing,tax_setup,9,3.448888888888889,7.335555555555555,0.2222222222222222,"Need help quickly: our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in North America and this is not ideal for Vista Analytics Group. cc'ing our admin lead. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated tax_setup issues under billing. Volume reached 9 tickets this week with avg CSAT 3.45, avg resolution 7.3h, and escalation rate 22%. Representative signal: Need help quickly: our VAT and tax settings are not being applied correctly."
2025-09-08,SMB,North America,billing,invoice_confusion,5,2.854,10.218,0.4,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Orbit Cloud Platform. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible. We've escalated this internally because we appear to have been charged twice this month and the account impact is above normal.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 5 tickets this week with avg CSAT 2.85, avg resolution 10.2h, and escalation rate 40%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-09-08,Growth,North America,bug,filter_logic,4,2.5275,26.7,0.5,"Need help quickly: saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a growth account in North America and this is not ideal for Beacon Metrics Inc. it worked last week. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","Growth accounts in North America raised repeated filter_logic issues under bug. Volume reached 4 tickets this week with avg CSAT 2.53, avg resolution 26.7h, and escalation rate 50%. Representative signal: Need help quickly: saved report filters are not applying correctly."
2025-09-08,SMB,EMEA,billing,seat_true_up,4,3.1825,11.412500000000001,0.0,"Hi team, the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in EMEA and this is not ideal for Orbit Stack Co. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible.","SMB accounts in EMEA raised repeated seat_true_up issues under billing. Volume reached 4 tickets this week with avg CSAT 3.18, avg resolution 11.4h, and escalation rate 0%. Representative signal: Hi team, the seat true-up charge feels higher than our admin dashboard shows."
2025-09-08,Growth,North America,bug,notification_bug,3,2.606666666666667,24.39,0.0,"We're running into an issue where users keep receiving duplicate notifications. the support team is fielding repeated complaints. We're a growth account in North America and this is not ideal for Crescent Cloud Solutions. pls advise. Thanks for flagging this. We have logged the bug issue and are checking notification, duplicate. We will update you after reviewing the logs and the account setup. Following up because the support team is fielding repeated complaints. We also noticed related keywords: notification, duplicate, alerts. Please share ETA if possible.","Growth accounts in North America raised repeated notification_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.61, avg resolution 24.4h, and escalation rate 0%. Representative signal: We're running into an issue where users keep receiving duplicate notifications."
2025-09-08,SMB,EMEA,bug,filter_logic,3,2.9066666666666667,31.463333333333335,0.0,"We're running into an issue where saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a smb account in EMEA and this is not ideal for Aster Labs HQ. screen recording attached. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","SMB accounts in EMEA raised repeated filter_logic issues under bug. Volume reached 3 tickets this week with avg CSAT 2.91, avg resolution 31.5h, and escalation rate 0%. Representative signal: We're running into an issue where saved report filters are not applying correctly."
2025-09-08,SMB,EMEA,bug,report_export,3,2.7866666666666666,26.146666666666665,0.3333333333333333,"Hi team, scheduled exports are failing when we run larger reports. ops cannot deliver the weekly packet on time. We're a smb account in EMEA and this is not ideal for Blue Stack Solutions. seeing this again. Thanks for flagging this. We have logged the bug issue and are checking export, report. We will update you after reviewing the logs and the account setup. Following up because ops cannot deliver the weekly packet on time. We also noticed related keywords: export, report, download. Please share ETA if possible. We've escalated this internally because scheduled exports are failing when we run larger reports and the account impact is above normal.","SMB accounts in EMEA raised repeated report_export issues under bug. Volume reached 3 tickets this week with avg CSAT 2.79, avg resolution 26.1h, and escalation rate 33%. Representative signal: Hi team, scheduled exports are failing when we run larger reports."
2025-09-08,SMB,EMEA,onboarding,import_mapping,3,3.3266666666666667,9.806666666666667,0.6666666666666666,"Need help quickly: the CSV import keeps mis-mapping our fields. our implementation timeline is slipping. We're a smb account in EMEA and this is not ideal for Atlas Systems HQ. pls advise. Thanks for flagging this. We have logged the onboarding issue and are checking CSV, import. We will update you after reviewing the logs and the account setup. Following up because our implementation timeline is slipping. We also noticed related keywords: CSV, import, mapping. Please share ETA if possible.","SMB accounts in EMEA raised repeated import_mapping issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.33, avg resolution 9.8h, and escalation rate 67%. Representative signal: Need help quickly: the CSV import keeps mis-mapping our fields."
2025-09-08,SMB,EMEA,performance,report_refresh,3,2.6199999999999997,27.88,0.3333333333333333,"Need help quickly: report refresh jobs are taking far longer than expected. daily decision-making is happening on stale data. We're a smb account in EMEA and this is not ideal for Orbit Logic Inc. seeing this again. Thanks for flagging this. We have logged the performance issue and are checking refresh, stale. We will update you after reviewing the logs and the account setup. Following up because daily decision-making is happening on stale data. We also noticed related keywords: refresh, stale, report. Please share ETA if possible.","SMB accounts in EMEA raised repeated report_refresh issues under performance. Volume reached 3 tickets this week with avg CSAT 2.62, avg resolution 27.9h, and escalation rate 33%. Representative signal: Need help quickly: report refresh jobs are taking far longer than expected."
2025-09-08,SMB,North America,account_management,renewal_changes,3,3.5966666666666662,17.223333333333333,0.0,"We're running into an issue where the team needs support updating renewal and contract details. commercial conversations are stalling. We're a smb account in North America and this is not ideal for Beacon Analytics Co. pls advise. Thanks for flagging this. We have logged the account_management issue and are checking renewal, contract. We will update you after reviewing the logs and the account setup. Following up because commercial conversations are stalling. We also noticed related keywords: renewal, contract, quote. Please share ETA if possible.","SMB accounts in North America raised repeated renewal_changes issues under account_management. Volume reached 3 tickets this week with avg CSAT 3.60, avg resolution 17.2h, and escalation rate 0%. Representative signal: We're running into an issue where the team needs support updating renewal and contract details."
2025-09-08,SMB,North America,billing,seat_true_up,3,3.263333333333333,10.163333333333334,0.0,"Need help quickly: the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in North America and this is not ideal for Signal Works HQ. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible.","SMB accounts in North America raised repeated seat_true_up issues under billing. Volume reached 3 tickets this week with avg CSAT 3.26, avg resolution 10.2h, and escalation rate 0%. Representative signal: Need help quickly: the seat true-up charge feels higher than our admin dashboard shows."
2025-09-08,SMB,North America,bug,data_sync_bug,3,2.973333333333333,17.683333333333334,0.0,"Hi team, the synced records do not match source data counts. leadership is questioning product reliability. We're a smb account in North America and this is not ideal for Atlas Logic Co. cc'ing our admin lead. Thanks for flagging this. We have logged the bug issue and are checking sync, records. We will update you after reviewing the logs and the account setup. Following up because leadership is questioning product reliability. We also noticed related keywords: sync, records, source. Please share ETA if possible.","SMB accounts in North America raised repeated data_sync_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.97, avg resolution 17.7h, and escalation rate 0%. Representative signal: Hi team, the synced records do not match source data counts."
2025-09-08,SMB,North America,integration,integration_other,3,2.6766666666666663,30.24666666666667,0.0,"Hi team, background jobs are stuck in queue and missing SLAs. customers are escalating to their account teams. We're a smb account in North America and this is not ideal for Vertex Cloud Group. seeing this again. Thanks for flagging this. We have logged the performance issue and are checking job queue, delay. We will update you after reviewing the logs and the account setup. Following up because customers are escalating to their account teams. We also noticed related keywords: job queue, delay, SLA. Please share ETA if possible.","SMB accounts in North America raised repeated integration_other issues under integration. Volume reached 3 tickets this week with avg CSAT 2.68, avg resolution 30.2h, and escalation rate 0%. Representative signal: Hi team, background jobs are stuck in queue and missing SLAs."
2025-09-01,SMB,North America,onboarding,workspace_configuration,5,3.4579999999999997,16.346,0.2,"Need help quickly: workspace settings are scattered and hard to complete. go-live is blocked on configuration. We're a smb account in North America and this is not ideal for Nimbus Analytics HQ. cc'ing our admin lead. Thanks for flagging this. We have logged the onboarding issue and are checking workspace, settings. We will update you after reviewing the logs and the account setup. Following up because go-live is blocked on configuration. We also noticed related keywords: workspace, settings, configure. Please share ETA if possible.","SMB accounts in North America raised repeated workspace_configuration issues under onboarding. Volume reached 5 tickets this week with avg CSAT 3.46, avg resolution 16.3h, and escalation rate 20%. Representative signal: Need help quickly: workspace settings are scattered and hard to complete."
2025-09-01,SMB,EMEA,billing,invoice_confusion,4,3.1675,8.370000000000001,0.25,"Hi team, we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Nimbus Digital Inc. same blocker as yesterday. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 4 tickets this week with avg CSAT 3.17, avg resolution 8.4h, and escalation rate 25%. Representative signal: Hi team, we appear to have been charged twice this month."
